price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated
4295353.36,2,1.5,950,4625,1,4,950,0,1949,1985
4632151.29,3,2.5,1900,3255,2,3,1900,0,1988,2000
4390145.35,4,2.5,2300,6158,2,3,2300,0,1999,0
5194150.9,6,2.75,2660,8400,1,5,1550,1110,1962,0
130820484,3,1,1530,389126,1.5,4,1530,0,1919,1985
5053263.9,4,2.5,1850,5040,1,3,1230,620,1930,2013
10603502.58,4,3.5,4230,20377,2,3,4230,0,1997,0
4575118.53,3,2,1200,5029,1,3,880,320,1937,1999
3830686.49,4,2.25,2270,5102,1,5,1340,930,1954,0
4537168.67,3,1.5,1090,9600,1,4,1090,0,1968,0
1593350.85,3,2.75,1100,750,2,3,780,320,2008,0
2259455.51,3,2.5,1640,1269,3,3,1640,0,2009,0
6304451.28,3,3.75,1950,8625,1,3,1360,590,1959,1989
6691168.97,3,1.75,1660,10150,1.5,3,1660,0,1957,2000
4244581.97,3,1,880,9238,1.5,5,880,0,1946,0
2125001.41,3,2.5,1500,1375,2,3,1200,300,2014,0
3932191.36,3,2,1890,1599,2,3,1430,460,2012,1912
4617236.27,3,1,1150,5100,2,3,1150,0,1911,2005
7479324.19,3,2.5,2430,15264,2,3,2430,0,1997,0
4394567.11,4,1.75,2110,7208,1,3,1170,940,1975,0
8247582.01,3,2,2950,12196,2,4,2310,640,1918,1974
2814363.22,3,2.25,1650,2958,2,3,1650,0,1985,0
7442756.95,3,2.25,2110,11319,2,4,2110,0,1978,2000
8361813.79,4,2.25,2010,19000,2,4,2010,0,1975,0
14042384.2,4,2.5,3030,29163,2,3,3030,0,1998,2006
5806469.73,3,1,1270,8400,1,3,1270,0,1955,2005
4630731.57,3,1.75,1610,8613,1,5,1610,0,1962,0
2790577.68,3,1,1140,4200,2,4,1140,0,1904,0
3565613.02,3,2.5,2110,4118,2,3,2110,0,1989,0
4642721.62,3,1.75,1840,8086,1,4,1840,0,1964,0
4848526.2,3,1.75,1560,5223,1,4,810,750,1940,2001
5822461.72,3,1.75,1840,7412,1,4,1240,600,1976,1992
4339389.79,4,2.5,1830,7345,1,4,1540,290,1973,0
4444845.07,4,1.75,2120,7420,1,4,1060,1060,1956,0
6588221.54,3,1.75,1600,10280,1,3,1050,550,1977,2004
6061858.88,4,1.75,1450,8891,1.5,3,1180,270,1962,2003
7735627.8,3,1.75,1880,12821,1,3,1880,0,1959,1989
5632632.17,3,1.75,1270,8100,1,3,880,390,1950,2005
3995833.29,4,1.5,1720,6417,1,3,1720,0,1953,0
6384720.71,4,2.5,2400,7351,2,3,2400,0,1990,2009
5554767.73,3,1,1150,8145,1,4,990,160,1932,1958
6359124.97,2,1,870,11100,1,3,870,0,1940,1996
14273352.84,4,2.5,2000,37045,2,3,2000,0,1989,0
14938170.08,3,2,2420,38781,1,5,1210,1210,1949,0
3344360.42,3,1,1080,6000,1,4,1080,0,1952,0
14757570.56,4,2.5,3420,30410,2,3,3420,0,1988,2000
5998067,4,2.5,1870,7471,2,3,1870,0,1990,2009
70227438.2,4,2.5,2500,206474,1,3,2500,0,1997,0
4943789.09,3,2.5,2150,8221,2,3,2150,0,1992,0
2444615.94,3,2.25,1470,2500,2,3,1080,390,1984,0
3422531.72,5,2,2130,4180,1.5,5,1270,860,1926,0
9138912.52,3,1,1000,19204,1,3,1000,0,1968,2010
6097931.3,3,1.75,2390,7149,1,3,1350,1040,1955,2005
2038896.9,2,1,860,2599,1,4,860,0,1901,0
6185990.98,3,2.5,1960,12476,2,4,1960,0,1989,0
4133325.86,4,2.5,2000,6107,2,3,2000,0,2003,0
6386633.83,3,1,1620,9450,1.5,3,1620,0,1928,1954
6783245.01,6,2.5,2890,8122,1,3,1630,1260,1977,2004
7263836.22,3,1.75,1300,12731,1,3,1300,0,1981,2013
4043362.2,2,1,1080,3500,1,3,1080,0,1924,2011
6412903.49,4,2.5,2170,8518,1,3,1350,820,1955,2005
7182897.53,3,2.5,2260,10153,2,3,2260,0,1987,2000
4675172.66,3,1.75,1580,8820,1,4,1580,0,1967,0
4095903.3,4,2.5,2620,4469,2,3,2620,0,2008,0
2373968.19,4,2.5,1540,1860,2,3,1540,0,2014,0
30112926.2,4,2.5,4570,74487,2,5,4570,0,1948,1985
5801499.83,4,3.25,3440,7661,2,3,3440,0,2006,0
4779977.79,5,2.5,1740,8750,1,4,1740,0,1959,0
4996743.24,4,1.75,2160,4333,1,4,1260,900,1942,1982
5493453.19,3,1,1480,6978,2,4,1480,0,1949,1985
94387494.75,2,1.75,2260,280962,2,3,1890,370,2005,0
23018806.8,4,3.5,3910,59863,2,4,2490,1420,1987,0
9973852.38,4,1.75,1700,20283,1.5,3,1340,360,1965,1993
15628190.21,5,2.5,4470,35124,2.5,3,4470,0,1984,0
3739745.02,3,1.75,1800,6000,1,5,900,900,1905,0
2385132.86,3,3.25,1630,1677,3,3,1630,0,2007,0
6091141.94,3,1,1030,9834,1,3,1030,0,1969,2010
4252568.67,1,1,720,5100,1,3,720,0,1907,1983
16316578.21,4,1.5,1890,43560,1,4,1890,0,1974,0
5343175.1,4,2.5,1840,5550,2,3,1840,0,2004,2003
5313665.85,4,2.5,2540,8400,2,5,2540,0,1977,0
4371689.4,4,3.75,3520,3944,1.5,5,2200,1320,1913,0
5684375.46,4,2.5,3220,7875,1.5,4,3220,0,1966,0
5107211.12,3,2,1820,5000,1.5,4,1720,100,1941,1998
4653981.5,3,1.75,1230,9600,1,4,1230,0,1984,0
4369240.4,3,2,1340,8505,1,3,1340,0,1931,0
7285818.38,3,1,1200,13100,1,3,1200,0,1943,2002
7596585.86,3,1.75,1390,18200,1,4,1390,0,1962,0
4524301.04,4,2,1730,3884,1,5,1060,670,1924,1956
14561853.21,3,2.25,1580,39189,1,3,1180,400,1992,0
6172360.79,4,3,3520,4895,1,3,1980,1540,1954,2005
13976101.45,4,2.5,2650,30500,1,4,1680,970,1960,2001
5752791.58,3,1.75,1310,12750,1,3,1310,0,1993,0
6513524.76,4,2.5,2300,7989,2,3,2300,0,1990,2009
5767841.52,3,2.25,1780,7280,1,3,1340,440,1972,2002
4564419.47,3,3.25,1980,2850,3,3,1980,0,1987,2000
3620536.5,2,1.5,1300,1676,1,3,1300,0,1943,2002
6487382.16,5,3.5,3500,10155,2,3,2570,930,1996,0
6012768.4,3,1,1830,8004,1,3,1200,630,1960,2012
3674507.42,3,2.25,1520,1245,3,3,1520,0,2004,2003
14823706.67,4,2.75,2700,37011,2,3,2700,0,1984,0
8916302.54,3,2.75,2810,18731,2,4,2810,0,1974,0
3910812.75,3,2.5,1660,6263,2,3,1660,0,2003,0
3781621.99,3,2,1310,6738,1,4,1310,0,1990,0
4873317.44,4,3.5,2960,6000,2,3,2960,0,2014,0
3964933.49,3,2.5,2242,4995,2,3,2242,0,2011,0
4131034.45,3,2.5,2540,4775,2,3,2540,0,2006,0
2002364.23,3,1.5,1420,1192,2,3,1140,280,2008,0
3769788.53,3,1.5,1270,2356,2,3,1270,0,2012,1912
1808584.97,3,2.25,1300,907,2,3,1000,300,2006,0
6623130.38,5,3,3190,7081,1,3,1890,1300,2013,1923
5807636.93,5,3.25,2910,5027,2,3,2040,870,2013,1923
3085092.55,3,2.25,1630,3817,2,3,1630,0,2005,0
6528623.41,5,3,2300,8214,2,3,2300,0,2013,1923
4756067.54,3,2.5,3310,5300,2,3,2440,870,2008,0
1858878.94,2,1.5,940,1768,2,3,940,0,2009,0
1785670.34,2,0.75,1020,1350,2,3,1020,0,2009,0
5195693.86,3,1.75,1520,6380,1,3,790,730,1948,1994
3859431.24,4,1.75,2330,5000,1.5,4,1510,820,1929,0
4471317.75,3,1.5,1010,9600,1,4,1010,0,1962,0
5519949.84,3,1.75,1070,8000,1,3,1070,0,1977,2004
7094298.38,3,2.5,3170,12750,2,3,2360,810,1995,0
4219323.59,4,2.5,3030,3841,3,3,3030,0,2005,0
36835156.3,3,2.5,2270,100545,2,3,2270,0,1998,2006
5549144.79,4,2.5,2341,9594,2,3,2341,0,1997,0
4113990.49,3,3.5,2130,6150,2,5,1530,600,1908,0
14078029.54,3,1.75,2300,35722,1,3,2300,0,1984,0
7136172.95,3,1,1660,11783,1,4,1160,500,1978,2000
6843067.06,4,2.75,2610,8760,1,4,1760,850,1978,2000
6056806.2,3,1,2150,7007,1,3,2150,0,1954,2005
24860427.23,3,2.5,2410,64073,1,4,1820,590,1976,1992
4438632.97,2,1.5,1580,3680,1,3,1280,300,1941,1994
12045416.94,3,2.5,1740,30886,2,3,1740,0,1992,0
4650016.49,2,1,1270,5000,1,3,1090,180,1949,1998
4382471.47,2,2.25,2550,6000,2,5,1860,690,1902,0
7109569.95,3,2.25,1860,15559,2,4,1860,0,1963,0
12826056.43,4,1.75,2700,27072,1,3,1380,1320,1958,2004
6061132.75,3,1.5,1460,8710,1,3,1460,0,1955,2005
7394083.91,3,1.75,1330,13102,1,3,1330,0,1968,1997
3540634.6,3,2.5,2070,4132,2,3,2070,0,1999,0
5122851.75,3,1.5,1360,10726,1,4,1360,0,1966,0
8647466.18,4,2.5,2650,18295,2,3,2650,0,1986,0
14957387.69,4,3,3580,35261,1.5,3,3580,0,1985,0
6366232.91,2,1,2034,13392,1,5,1159,875,1947,0
5202021.32,3,2,1230,11413,1,3,990,240,1984,0
20650131.97,4,2.5,2450,55387,2,3,2450,0,1994,0
5261532.3,6,2.75,2840,8346,1,5,1420,1420,1961,0
21157084.51,4,3.75,3820,53574,1,3,3820,0,1994,0
6157290.33,3,2.5,2740,5925,2,3,2740,0,1913,1992
3933852.42,4,2.5,2090,5289,2,3,2090,0,1989,0
11131634.37,5,4.75,6390,13180,2,3,4560,1830,1940,1996
5573319.09,4,2,2470,5080,1.5,3,1970,500,1948,1988
3077029.2,3,1.75,1720,4080,1,4,960,760,1924,0
7528905.4,4,3.25,3090,9571,2,3,2370,720,2004,2003
3527225.63,4,1.75,2320,3825,1.5,5,1820,500,1926,0
4437804.71,4,1.75,1740,7700,1,5,1740,0,1968,0
4371192.45,4,2.5,2950,4502,2,3,2950,0,2005,0
15091565.75,0,0,4810,28008,2,3,4810,0,1990,2009
3367580.29,3,2.5,1500,5412,1,5,900,600,1920,0
34817834.84,3,1.5,1810,100188,1,5,1810,0,1969,0
4176222.12,3,1,1100,4128,1,4,720,380,1942,1982
5603498.01,3,1,1490,7435,1,3,1120,370,1969,2010
3323802.4,2,1.5,1200,1259,2,3,1000,200,2013,1923
4709812.73,4,2.5,1890,8505,1,3,1290,600,1980,0
5377403.88,3,1.75,2200,9840,1,5,1500,700,1978,0
4982016.39,4,2.5,2510,7992,1,3,1610,900,1978,0
2094812.73,3,2.25,1420,1309,3,3,1420,0,2006,0
6784044.73,3,1.75,2000,9900,1,4,1480,520,1957,2001
4637865.84,2,2,1460,9052,1,5,1460,0,1900,0
10515743.19,4,2.5,3220,22588,2,3,3220,0,1996,0
5840704.21,4,2,1310,8454,1,4,1310,0,1953,1983
4296735.63,2,1,690,5280,1,4,690,0,1942,1982
4867765.82,3,1.75,1150,10466,1,5,1150,0,1959,0
5516088.08,3,1,1480,7284,1,3,970,510,1963,2008
3851025.13,4,1.75,1850,6000,1,4,1270,580,1944,0
5071812.41,3,2.5,1930,4500,2,3,1930,0,1990,2009
4304392.73,2,1,750,5120,1,4,750,0,1941,1998
2241128.39,3,2.25,1430,2003,2,3,980,450,1996,0
5650054.46,3,1.75,1840,11440,1,4,1340,500,1977,0
7788097.54,3,2,1300,14350,1,3,1300,0,1955,2013
5370070.56,3,1,1050,7577,1,3,1050,0,1983,2009
5363700.02,4,2.25,2210,9371,2,4,2210,0,1968,0
7924552.95,4,2.5,3220,15600,1,5,1680,1540,1973,0
11051809.44,4,2.5,4620,20793,2,4,4620,0,1991,0
5352753.04,4,1.75,1760,6204,1,4,1180,580,1950,1983
4968889.04,3,1,850,6906,1,3,850,0,1948,1994
8993344.94,4,3.25,4690,14930,2,3,3680,1010,1995,0
15844258.82,4,3.5,3920,37122,2,3,3920,0,1996,0
3496480.25,3,2.5,2140,3821,2,3,2140,0,2005,0
6007266.27,2,2,1180,9265,1,3,1180,0,1940,1996
5913896.61,5,2.5,2360,11375,1,4,1180,1180,1962,0
5987024.05,3,2.25,3060,9950,1.5,4,1810,1250,1930,0
4350659.25,3,2.25,1670,7881,1,4,1190,480,1977,0
3823125.46,3,1.5,1820,5756,1.5,3,1640,180,1946,0
6602613.43,3,2.5,1970,9607,2,3,1090,880,1988,2000
1458610.06,2,2.25,930,747,2,3,630,300,2007,0
5732592.77,3,3.5,2300,5611,1,3,2300,0,2004,2003
10333389.91,3,2.5,2590,18980,1,4,2590,0,1976,1992
5974987.39,4,1.75,1450,8450,1,3,1450,0,1960,2012
3277312.61,4,1.75,1540,5120,1,5,770,770,1943,0
11497456.57,5,2.75,2730,22572,1,3,2080,650,1968,1992
7183452.23,3,1,880,18205,1,4,880,0,1945,0
5775179.38,4,2.5,3190,8195,2,3,3190,0,2006,0
4074333.47,3,1.5,1330,7600,1,4,1330,0,1968,0
5595073.46,3,1.75,1500,7200,1,3,1500,0,1957,2000
3613774.59,2,1,740,7680,1,4,740,0,1922,0
5940557.24,4,3,2560,5606,2,3,2560,0,2004,2003
3969862.14,3,2,2540,4750,1.5,5,1840,700,1930,0
69790797.2,3,2.5,3200,203425,1,3,3200,0,2000,0
5726474.45,4,3,3330,4000,1,3,1790,1540,1958,2004
2944597.07,2,1,900,5220,1,4,900,0,1956,0
3820143.97,4,1.5,1600,6180,1.5,3,1600,0,1946,0
4611357.84,2,1,970,5500,1,3,970,0,1956,2001
2276071.19,2,1,1130,2640,1,4,1130,0,1927,0
4322852.2,2,1,650,5400,1,3,650,0,1950,2005
5401277.58,3,2.25,2400,5000,1.5,4,1440,960,1926,1993
4335150.07,3,2.5,2280,6031,2,3,2280,0,2011,0
7606154.67,4,2.25,3550,13900,1,3,1830,1720,2010,0
4534116.12,4,2.5,2050,2772,2,3,2050,0,2012,1912
1556643.73,2,1.5,830,1119,2,3,830,0,2005,0
5537510.47,4,2.5,2440,4850,2,3,2440,0,2013,1923
2444925.94,3,2.5,1600,1936,2,3,1600,0,2007,0
13401443.15,4,3.5,3190,31450,2,3,3190,0,2010,0
5350031.33,4,1,2550,4000,2,3,2370,180,1905,2010
4580974.65,3,2.5,2180,7508,1,4,1420,760,1962,0
4798555.39,3,2,1410,9600,1,4,1410,0,1983,0
3539445.03,3,2,1410,5760,1,3,1410,0,1985,0
5204356.12,4,2.5,2340,8548,2,3,2340,0,1993,0
6014331.31,3,1,1320,9000,1,3,1320,0,1966,1963
8147249.09,4,1.75,3990,13470,2,3,3990,0,2006,0
5509350.9,3,1,1270,7566,1,4,1270,0,1958,1972
20844747.31,3,4.5,4380,47044,2,3,3720,660,1968,1990
8270888.73,4,3.25,4250,8570,2,3,4250,0,2004,2003
4657223.62,3,2.5,1860,8060,2,4,1860,0,1987,0
15513117.21,4,3.5,3770,37034,2,3,2830,940,1989,0
6061190.85,4,1,1530,8890,1,3,980,550,1925,2002
7425555.65,4,4,3570,8250,2,3,2860,710,2013,1923
5304843.13,2,1,1740,5719,1,3,1740,0,1955,2005
4533584.83,3,2.5,1670,8364,1,4,1300,370,1990,0
4867691.51,4,2,1570,9415,2,4,1570,0,1984,0
2404090.83,2,2.5,1590,1845,2,3,1590,0,1997,0
4682829.05,5,2.5,2980,5377,2,3,2980,0,2006,0
4237900.95,4,2.5,2690,4736,2,3,2690,0,2001,0
3664692.45,2,1,900,2910,1,5,900,0,1924,1956
4338232.64,2,0.75,1440,3700,1,3,1200,240,1914,1996
6339953.05,4,2.5,3000,10392,2,3,3000,0,1995,0
9290993.24,3,1,1640,18144,1.5,3,1640,0,1942,1999
7604918.75,5,3.5,3100,10200,1,3,1660,1440,1970,2014
8741211.8,4,3.5,4000,15253,2,3,4000,0,2007,0
19614567.82,4,2,2020,48693,1.5,3,2020,0,1949,1998
3523290.32,3,1.5,1840,5000,1.5,5,1340,500,1915,0
5321975.11,4,2.25,2100,9984,1,4,1290,810,1973,0
6177834.65,4,2.25,2460,11250,1,4,2460,0,1959,0
5081440.6,3,2.5,2610,7510,2,3,2610,0,1996,0
3784511.52,3,2,1460,6377,1,3,1460,0,1995,0
5661786.98,3,1,1050,8498,1,3,1050,0,1958,2004
4628411.24,3,2.5,1790,8144,2,3,1790,0,1989,0
4730471.97,4,2.5,2180,3375,1.5,4,1420,760,1926,1993
6762857.71,4,2.25,2050,9583,2,3,1770,280,1965,1993
8886160.83,5,3,2790,19439,1,5,1500,1290,1973,0
4373527.71,3,2.25,1700,3333,1.5,3,1100,600,1924,2011
4675826.96,3,2.5,2380,6832,2,3,2380,0,2002,0
3349747.63,5,2,2000,4211,1.5,4,1280,720,1908,0
3178628.85,2,1.75,1670,4008,1,3,1670,0,2005,0
4492934.92,3,1.5,1190,4750,1,3,970,220,1940,1996
13603214.88,6,2.25,3040,28535,1,3,1890,1150,1951,1994
2269297.8,2,1,780,3475,1,4,780,0,1930,0
7562200.54,3,1.5,2330,11740,1,3,1330,1000,1954,2005
3926830.25,4,2.75,2840,4000,1.5,5,1960,880,1912,0
4219790.31,4,2.5,2490,5170,2,4,2490,0,2000,0
2708027.99,2,1,770,4840,1,4,770,0,1927,0
9063683.74,3,2.75,1850,16960,1,4,1850,0,1953,1983
2459735.54,3,1,1090,3264,1,4,1090,0,1969,0
3519699.15,4,2,1780,5336,1.5,5,930,850,1918,0
12359021.77,1,0.75,930,29258,1,3,930,0,1941,1994
6135271.52,4,2.5,2770,5686,2,3,2770,0,2004,2003
5062798.74,3,1,1250,6180,1.5,3,1250,0,1955,2005
5528056.24,4,2.25,1830,6136,2,3,1830,0,1990,2009
4501200.14,2,1,870,5400,1,3,870,0,1950,2007
5721735.36,3,1.5,1150,8450,1,4,1150,0,1951,1999
7009046.39,5,3.25,4500,9648,2,4,3000,1500,1968,0
3003841.05,3,1,1150,4800,1.5,4,1150,0,1938,0
3249147.95,4,2.25,2000,3672,2,5,1650,350,1926,0
4607538.4,6,2,1900,8240,1,2,1200,700,1964,0
5339614.87,3,1.75,1640,10695,1,3,1640,0,1975,0
4067025.73,3,1.5,2680,4775,2,5,1880,800,1913,0
6385778.75,3,2.5,2420,7307,2,3,2420,0,1998,2006
4462590.88,3,1.75,1790,7650,1,3,1790,0,1978,0
7743218.9,4,2.5,3920,12415,2,3,3920,0,1997,0
6013870.89,3,2.25,1640,8400,1,3,1180,460,1968,1997
5481643.89,3,1,890,8400,1,4,890,0,1954,1979
8888484.61,4,2.75,1910,16532,1,4,1420,490,1940,2001
6142109.95,5,2.25,2140,7910,1,3,1070,1070,1962,2003
9253650.09,3,1.75,2030,17100,1,4,2030,0,1953,1983
97035284.73,4,4.5,4225,284011,2,4,4225,0,1985,0
5461538.64,3,2.25,2680,9162,1,3,1570,1110,1978,0
3455768.27,4,2.5,2030,3974,2,3,2030,0,1994,0
14016674.79,5,3.5,5850,22885,2,4,4670,1180,1978,2000
6287582.26,2,1,2060,8398,1,3,1260,800,1962,2003
2354051.14,2,1,1060,3036,1.5,4,1060,0,1943,0
5512302.26,3,1,1010,8184,1,4,1010,0,1947,1988
46496129.66,4,2.25,3310,127631,2,5,3310,0,1924,1956
5424895.82,4,2.5,2000,10051,2,3,2000,0,1997,0
5642730.92,4,2.5,3070,8086,2,3,3070,0,2005,0
1967370.76,3,2.25,1270,1406,2,3,1060,210,2014,0
20825527.45,4,2.75,3110,49765,1,4,3110,0,1958,1972
8382641.18,3,2,2110,18815,2,5,2110,0,1979,0
5381041.04,3,2.25,1400,11400,2,3,1400,0,1984,0
5559169.88,4,2.75,2310,5650,1,3,1330,980,1952,2012
7935776.16,5,2.5,2700,16570,1,4,1750,950,1967,0
7509488.78,5,2.25,2370,15512,2,4,2370,0,1981,0
4593127.55,4,2.5,2760,6000,2,5,2230,530,1942,0
5264498.99,2,1.75,1610,6300,1,3,1010,600,1941,1994
5696550.05,3,1.75,1230,8250,1,3,1230,0,1966,1963
5699168.45,3,1.75,1900,11165,1,4,1900,0,1959,0
5900651.32,3,1.5,1580,8184,1,3,1140,440,1954,2005
4523173.31,3,1.5,1940,2885,1.5,3,1940,0,1900,2005
3667159.66,3,1.75,1620,6000,1,5,1040,580,1947,0
3871125.14,7,2.5,1940,5458,2,3,1940,0,1994,0
5882544.39,3,1,1230,8750,1,3,1230,0,1965,1993
4516530.97,5,3.25,3160,5000,2,3,2180,980,2005,0
11016992.01,5,2.5,2700,21208,1,4,1950,750,1955,2009
3970542.92,4,1.5,1880,6200,1,5,1440,440,1954,0
5394384.62,2,1,890,8100,1,3,890,0,1942,1999
3107998.84,3,2.5,1720,3676,2,3,1720,0,1992,0
4341605.88,3,2.5,1620,7686,2,3,1620,0,1989,0
2956119.07,2,1,1380,4390,1,4,880,500,1931,0
4965564.58,3,1.75,1870,9000,1,5,1870,0,1958,0
9357496.96,3,1,1970,22144,1,4,1970,0,1970,0
5754176.15,3,1,1110,8593,1,3,1110,0,1979,2014
3717002.34,3,2,1190,6833,1,3,1190,0,1995,0
6784412.32,3,1,1150,11802,1,4,1150,0,1932,1958
6349795.62,4,2.75,2890,6825,1,3,1560,1330,1973,2013
7645905.04,3,1.75,1500,13430,1,3,1500,0,1977,2004
2791206.79,4,2.5,1950,2617,1.5,4,1250,700,1910,0
4043424.87,3,1.5,1250,7700,1,5,1250,0,1968,0
3960896.17,4,2.5,2070,5415,2,3,2070,0,1996,0
9973948.28,4,3.5,4660,17398,2,3,4660,0,2003,0
2040784.48,2,2.25,1350,1493,2,3,1050,300,2007,0
2886713.79,3,2.5,1800,2790,2,3,1800,0,2011,0
4091976.21,3,2.25,1481,2820,2,3,1481,0,2012,1912
3096799.25,3,2.5,1730,3600,2,3,1730,0,2014,0
4222872.43,4,2.75,2720,4613,2,3,2720,0,2005,0
3133233.36,3,2.5,2320,2267,3,3,2320,0,2009,0
4695120.25,3,2.5,1860,3730,2,3,1860,0,2012,1912
4696801.12,5,2.5,2025,7760,2,3,2025,0,2007,0
2080408.48,3,2.5,1400,1312,3.5,3,1400,0,2007,0
4427340.53,5,3,2620,5477,2,3,2620,0,2009,0
3217475.51,3,1.75,2450,2691,2,3,1750,700,1915,0
2165384.99,3,3.5,1590,1102,3,3,1590,0,2010,0
60743955.28,4,1.75,2085,174240,1,3,1610,475,1964,2000
5866015.04,4,3.5,3450,7832,2,3,3450,0,2007,0
7291138.6,3,2.25,1780,16290,2,4,1780,0,1987,0
5324786.43,4,2.5,3060,7140,2,3,3060,0,2006,0
5497476.58,3,2,1700,11475,1,5,970,730,1945,0
5024324.56,4,2,1330,5926,1,4,1330,0,1942,1982
4622160.55,4,3,3060,5000,2,3,3060,0,2001,0
4976982.96,3,1.5,1220,6000,1,3,1220,0,1968,1997
4843178.85,4,1.5,1600,9289,1,4,1600,0,1959,0
9051235.69,4,1.75,1530,17664,1.5,3,1530,0,1968,1997
6682244.71,3,2.5,1980,13964,1,5,1980,0,1959,0
6114516.73,3,2.5,1730,8490,1,3,1210,520,1969,2010
5165433.82,3,1,1170,6700,1,3,1170,0,1957,2000
5455144.25,2,1.75,1950,10766,1,4,1160,790,1952,0
8252756.29,3,2,1470,20000,1,4,1470,0,1968,0
4533024.65,3,1.5,1400,8840,1,4,1400,0,1952,0
21836286.82,4,3.5,4040,50479,2,3,4040,0,1987,2000
4394565.7,6,3,3110,5000,1.5,5,1810,1300,1921,0
4648966.13,3,1.5,1490,4400,1.5,4,1490,0,1906,1990
5343986.04,4,1.5,1770,5750,2,3,1770,0,1947,2012
9449182.37,4,3.5,3320,19850,1,4,2040,1280,1977,0
4527573.71,2,1,950,5316,1,3,950,0,1948,1994
4279343.78,4,2.5,2430,5499,2,3,2430,0,2002,0
7718731.57,4,2.5,2660,10800,1,3,2660,0,1955,2014
6561854.12,4,2.5,2670,11877,2,3,2670,0,1996,0
5034701.31,5,3.5,2720,7598,2,3,1860,860,1993,0
10209944.25,4,2.5,3200,22651,1,5,1610,1590,1970,0
14916880.55,3,2.5,2480,37843,1.5,4,2480,0,1974,0
6878914.9,3,2.25,1780,10395,1,3,1780,0,1967,2011
5489371.15,2,1.75,1590,11276,1,4,1590,0,1972,0
12972289.77,3,2,1550,34175,1.5,3,1550,0,1999,0
8994025.03,3,2.75,2850,14800,1,4,1920,930,1976,1992
4329724.41,3,2.75,2600,5875,1.5,5,1600,1000,1929,0
3925205.7,4,1,1230,7410,1.5,3,1230,0,1944,0
7403900.86,5,2,2080,16117,1,5,1740,340,1959,0
7029006.16,6,3.5,3600,6875,2,3,2740,860,2004,2003
6483621.52,4,2.75,2110,8751,1,3,1510,600,1962,2003
10077459.46,4,2.5,2550,19017,1,4,1300,1250,1961,2001
4037709.68,3,2.5,1650,6684,2,3,1650,0,1991,0
1969390.93,2,1.5,1370,1221,2,3,1080,290,2008,0
3686494.55,2,1,1010,7200,1,3,1010,0,1975,0
12622099.87,3,2,2330,26571,2.5,3,2330,0,1987,2000
3314916.1,2,1,620,2475,1,5,620,0,1911,1984
6579877.04,3,1.5,2450,12497,1,4,2450,0,1967,0
4721716.54,4,2.75,2530,7350,1,5,1280,1250,1977,0
3832587.97,4,2.5,2220,4652,2,3,2220,0,2001,0
89333139.95,4,1.75,2110,265716,1,4,2110,0,1979,0
21112767.11,5,3,3690,49709,1,3,2690,1000,1960,2012
5267292.22,4,2.5,1940,10200,1,4,1140,800,1977,0
4590870.93,4,2.25,2070,7350,2,4,2070,0,1977,0
6183707.87,4,2.5,2160,7826,1,4,1390,770,1976,1992
7170506.38,4,2.25,2600,9900,1,3,1600,1000,1965,1993
5495449.05,4,2.75,2880,4000,1.5,3,2100,780,1912,2000
4696214.27,4,2.25,2260,7200,2,4,2260,0,1984,0
7243107.75,5,3,3640,6930,2,3,3640,0,2004,2003
11020556.3,3,1.5,1530,23660,1,3,1530,0,1952,2008
3658287.33,3,2.5,2490,4000,2,5,1670,820,1918,0
7064334.1,3,1.75,1440,11787,1,3,1440,0,1983,2009
6175369.31,3,3,3760,8500,2.5,4,3060,700,1910,0
4127199.1,4,1.75,1720,6975,1,3,1420,300,1975,0
7684427.27,4,2.5,2480,16360,1,5,1510,970,1959,0
5459322.51,4,3.5,3990,5267,2,3,3990,0,2008,0
3755656.51,2,1.75,840,3340,1,3,700,140,1912,1994
6269205.72,3,2,2270,11989,1,4,2270,0,1968,0
4393142.92,4,2.5,2580,5476,2,3,2580,0,2005,0
5477215.28,3,1.75,1580,6620,1,3,1580,0,1988,2000
5394330.31,2,1,950,7954,1,4,950,0,1941,1998
4543446.92,4,3.5,3190,5040,2,3,2160,1030,2003,0
49819782.5,3,3.25,3740,136915,2.5,3,3100,640,1990,2009
5427129.54,4,2.75,2620,4743,1,4,1310,1310,1949,1985
28554470.14,3,1.75,2080,75794,1,3,2080,0,1958,2004
4412493.82,3,2,1660,3729,1,5,970,690,1922,1956
6898470.96,3,1.75,1520,11085,1,3,1520,0,1983,2009
10534526.2,3,1,1140,27760,1,4,1140,0,1981,0
7213439.49,3,2.5,3240,8016,2,3,2910,330,2004,2003
16051382.4,3,2,2460,41343,1,4,2460,0,1988,0
5092052.92,4,2.75,1750,5080,1.5,3,1750,0,1903,2005
3972546.54,3,1.75,2430,5000,2,4,1760,670,1945,0
4623092.92,3,1,1060,9946,1,4,1060,0,1956,0
6406314.53,3,3,2410,7479,2,3,2410,0,1942,1988
5240607.55,2,1,720,8040,1,3,720,0,1943,2002
4589393,3,1.75,1260,9346,1,4,1260,0,1963,0
7285435.47,3,1,1640,12384,1,4,1090,550,1954,1979
6169297.97,3,1,1310,9612,1,3,960,350,1962,2003
5609786.83,3,1.5,2120,6290,1,4,1220,900,1949,1985
